Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2025-07-15 13:02:40,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7350872433278480386,"This METR study is making the rounds and people are extrapolating all kinds of nonsense from it. Read the context. Understand what it's saying, and not saying about the participants in the study.""
""""
""You can't so much blame the media, or people, because even the study generalizes itself. Sensational claims sell. The body and promotion of the study seems a bit at odds with itself, like commercial concerns struggling against scientific ethics concerns.""
""""
""A study of 16 (!) developers, large popular open-source repositories 1M lines+, random issue assignment (!) from some pool of tasks (!), avg 5 yrs of experience on the project (!)""
""""
""Like, folks, context is king. Is this your project? Is it every project? Is it every developer? Is it every task?""
""""
""No, it is not.","","",MEMBER_NETWORK
2025-07-15 11:41:21,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7350851966333329410,"I'm taking a week and doing an early LinkedIn break down the letters of my CRAFT context engineering framework a bit at a time, before I write more formally about this. Context Mixer is my context engineering tool, it's not ready for release yet, but I'm developing it in the open, and I hope for it to become a reference implementation for the ideas in CRAFT.""
""""
""Let's start with C.""
""""
""C is about ""Chunking."" Ask developers, when you separate your ideas they become easier to recompose for different circumstances. Knowledge is also like this, because code is actually knowledge in motion. These atomic ideas form the basis of a system for recomposing knowledge.""
""""
""It's inspired by Niklas Luhmann's Zettelkasten system, and the notion of the Atomic Note, linked to related notes, that can be explored and leveraged to produce novel works through novel recombining.""
""""
""Let's pick line length, how many characters wide a line of code should never exceed. Many developers have a favourite line length, and when developers come together we have to agree on what we will all use within a code-base. You want an LLM to respect that common agreement like anyone else. So you put it in your base context, and use it on all your projects.""
""""
""Maybe you put it in your '.github/copilot-instructions.md' file, or your '.junie/guidelines.md' file, or your 'CLAUDE.md' file, whatever agentic system you're using, and you commit it like the rest of your knowledge, infrastructure definition, and software definition in your code repository.""
""""
""Add in all those bits of knowledge (in this case, knowledge as instruction) and you can compose the right knowledge for the right repository at the right time in its lifecycle.""
""""
""But I'm getting ahead of myself here, stay tuned for my next post: R, Resist.","","",MEMBER_NETWORK
2025-07-15 11:23:20,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7350847434408828929,"Hehe, here's my friend George, I got to work with him for a time at RBC. I'm reminded of how much I bucked against the startup community, expressions like ""hustle until your haters ask if you're hiring."" But Hustle Culture is Burnout Culture. The hustle is an ingredient, but the ingredient you need more, IMO, is impact. Hustle with impact focuses it, and becomes more energy efficient. It's more rewarding not only because of impact, but also because you're still participating in life, which makes the impact all the more meaningful.","","",MEMBER_NETWORK
2025-07-15 10:16:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7350830530218627074,"Hey folks. If you're wrangling around these thoughts in your organization, it's well worth engaging J.B. He's a good person to have in the mix when seeking clarity for your decisions. Magic can happen when people sign up, but the bigger the organization the more opportunities to complicate things arise. It can be exhausting to think about on your own.","","",MEMBER_NETWORK
2025-07-15 10:04:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7350827606935543808,"The story about the Armagh Observatory in Northern Ireland made me pause today. Every day, for 230 continuous years, humans have hand-written the weather. Since before we really knew how to express the weather.""
""""
""Imagine the organizational discipline for this. The waves of technologies developed over 230 years that could have disrupted them from that simple mission. Data is only as useful as its own purity.""
""""
""What noble mission of yours is being distracted by technology? Because there will be a next technology.","","",MEMBER_NETWORK
2025-07-10 11:23:51,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7349035622684086272,"Sometimes you do a thing and you don't realize you're doing it, so you don't know to talk about it, or that others might not know it.""
""""
""Giving your Gen AI free reign over your tests, and your implementation, is akin to giving someone an expense card, and access to modify the expense policies.""
""""
""Nobody in their right mind would do this 🙂""
""""
""In my world, tests are my spec. They express the intent of the system.""
""""
""Early on in a system, yeah, sometimes I'm more cavalier about letting Gen AI change both because I'm exploring my best intents. I can't accurately specify up front how the system should look or behave (see Cone of Uncertainty).""
""""
""At some point, though, when something I started greenfield is getting ready for actual use, I start to treat the tests/specs differently. I stop telling Gen AI things like ""the code is correct, align the tests"" and instead am more protective of the tests (that now more clearly express my intent).""
""""
""If you understand these things, you can understand how absolutely absurd it sounds to me to ""have Gen AI write your tests for you"" - it can't know my intent, it can only see the code. At best it can characterize the code. And that will rigidify it in ways that you will come to hate.","","",MEMBER_NETWORK
2025-07-05 14:07:32,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7347264876697821185,"Every week, I have fun and just give an agent a simple spec and let it go to town either on a new product or an existing product I'm experimenting with.""
""""
""Today's prompt, on my new open-source Context Mixer product:""
""""
""""I want you to re-use the series of tests in https://lnkd.in/efjdaSij and build a feedback mechanism for yourself. You need to look at the reasons that the structured chunking is failing, and use that as feedback to improve the prompts you're using to both chunk and assess the chunked context/instructions. Our goal is 90% passing. Look at why things fail, and iteratively plan improvements to get us to 90%.""""
""""
""The agent just gave me a great idea to improve a product I lead at work (a prompt/model benchmarking tool) that simplifies an impediment I identified (it's hard to write ""fitness functions"" for performance assessment).""
""""
""How have agentic technologies driven your ideas lately?""
""""
""p.s. I've embedded my CRAFT white paper in that repository, so I can continue to think and work on it - https://lnkd.in/eVXcGU5U","","",MEMBER_NETWORK
2025-07-05 12:34:14,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7347241397969711104,"The posts from my favourite folks here on LinkedIn are meaningful and engaging to me. As such I linger, craft a thoughtful response, jump back and forth reading the background material the post or looking up content along similar themes to think more deeply about it.""
""""
""And then I come back and LinkedIn refreshes and my half-written response is gone, and the post I was looking at was gone, and I have to go into the person's profile and find the post they made, to complete my engagement with it.""
""""
""It's not just LinkedIn, it's all social media that does this to me. It's frustrating as hell, and reminds me of the typical superficiality of these systems. I wonder, are there those like me for whom this is intensely frustrating, and that actually seek meaningful engagement here?""
""""
""Because to me this is a stupid bug, but it may well be intentional.""
""""
""FOLLOW-UP""
""""
""I'm also realizing this could be my browser, they eat so much RAM these days I half wonder if even opening a single tab dumps memory that the prior tab needed and thus the browser forces the refresh. Ahh modern life on the Internet.","","",MEMBER_NETWORK
2025-07-03 10:46:11,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7346489429127032832,"When you realize you and the community are walking in similar directions, and not quite sure what that means. ""Context Engineering"" is becoming a popular re-write of what folks used to call ""Prompt Engineering."" It truly is closer to describing the activity. I'll be renaming my Prompt Mixer to Context Mixer.""
""""
""I also enjoy the analogy of the compiler, because while Ahead Of Time (AOT) compilation is really handy, and a core activity I see a lot of folks engaging in (eg prompt design of a static and persistent prompt used for a recurring problem) I believe it will give way to Just In Time (JIT) compilation of the best context information that an LLM will need to solve novel problems as they arise.""
""""
""My Context Mixer (aka Prompt Mixer) is an exploration of my current thinking around that kind of knowledge management, like a compiler pipeline. I also think of it as a context refactoring tool, morphing knowledge between different shapes fit-for-purpose.""
""""
""I swear, content writers fearing for their jobs, librarians fearing for their jobs, developers fearing for their jobs, never has there been such a need for humans to be present and active in managing these shapes and purposes. Like giving a person a computer rather than a typewriter to get work done, the impact is enormous and the possibilities uncounted. I still believe this is the future of work.","","",MEMBER_NETWORK
2025-06-28 12:57:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7344710415534178304,"You know, when you're building a new thing, and you're just trying stuff? I'm still laughing at this one.""
""""
""I have one rule in my repo, effectively ""don't run with scissors"" (I just built out a conflict resolution feature). Of course, my conflicting guidance test case is ""always run with scissors"" for which everything works swimmingly.""
""""
""I thought, ""Hey, this shouldn't conflict with my current coding guidelines, let's ingest those and see what happens!""""
""""
""""Conflict Detected!""
""Description: Guidance on running with scissors contradicts the typical ""
""interpretation of 'When Running' in the context of software, which usually ""
""refers to running programs or tests. However, the existing rule 'Never run with ""
""scissors' is a literal safety guideline unrelated to the Prompt Mixer ""
""development context, where 'run' refers to running Python, tests, or tools, and ""
""no mention of scissors exists.""
""""
""Conflicting Guidance:""
""""
""1. From existing:""
""Never run with scissors""
""""
""2. From new:""
""Document contains guidelines about running development tasks (tests, tools, ""
""scripts), but never mentions scissors or cautions against running with them.""
""""
""Which guidance is correct? (Enter the number): """"
""""
""The best part is it just handed me a brand new conflict scenario to assess!""
""""
""PSA: Leveraging LLMs in your application logic is gonna stress the heck out of you if you believe it's possible to ""plan for everything"" in the software development field. Thankfully, because humans, I've never believed this, and it's making my life a lot easier and more fun 🤣","","",MEMBER_NETWORK
2025-06-28 11:04:40,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7344682140111912963,"What do your interactions with your LLM coding agent look like?""
""""
""""Can you wander the project, ensure it conforms to our guidelines, and also that it correctly satisfies scenario 2.""""
""""
""""The project is violating some testing guidelines. The guidelines are correct and the code is wrong. Look at the tests, look at the Suggested Testing Practices, fix the tests.""""
""""
""""Let's add another scenario, modelled after the others, this would be the third. It's the one where the library isn't empty, there's already a `context.md` file present, and upon ingesting the new guidelines prompt-mixer needs to merge the two to remove duplicate context and incorporate all guidance from both files. This contains an assumption that there is no conflicting guidance that must be resolved.""""
""""
""""The logic is good to call merge_content, however the implementation is inadequate. In order to accomplish this well, we need to employ the llm_broker, generate a prompt that will lever the LLM in merging the concepts and building a new coherent document from the content of the two source documents, and return that generated content.""""
""""
""""This testing error we just got right here is because we violated the ""don't mock what you don't own"" rule. Internally, llm_broker did something unexpected. We need to have a gateway layer between prompt-mixer and the mojentic framework, so that we could have simply tested it the original way, without having to know the inner workings of mojentic. Can you please put that layer in, isolate mojentic library calls inside that layer, and have prompt-mixer simply use and test across that gateway boundary.""","","",MEMBER_NETWORK
2025-06-26 22:53:55,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7344135856858820609,Damn John Borys I miss you bein' around.,"","",MEMBER_NETWORK
2025-06-20 12:36:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7341806066537562112,"When reading all these studies that claim using Gen AI rots your brain, remember that behaviour is one thing, and cognitive capability is an entirely different thing. What did the study measure. We evolved to preserve energy consumption until it matters. h/t Dr Cat Hicks, and I can't unsee it now.","","",MEMBER_NETWORK
2025-06-16 11:37:28,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7340341742132494339,"TIL you must be a 1st level connection with a person in order to comment on their post? That's a real limit on engagement, I need to re-assess how I use LinkedIn again, or perhaps how LinkedIn works at all.","","",MEMBER_NETWORK
2025-06-16 11:35:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7340341357221236738,"This is the kind of cool bridge-building work Jon does. The reality of teams is the code they have, probably a lot of XCTest code, which can read like a lot of boilerplate and isn't the most expressive. What if we could develop in our programmers the habit of expression in a way that looks the same in both the old and new ways, as a way to make transition to the new way better?","","",MEMBER_NETWORK
2025-06-16 10:46:06,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7340328817393037312,"A key question for you is ""what problem are we solving here?"" Then rally on that. You can still use Gen AI. Remember Eli Goldratt's Theory of Constraints, any effort you spend on things that are NOT the bottleneck is a waste of time and resources.","","",MEMBER_NETWORK
2025-06-15 16:01:55,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7340045903396790272,"So, here's an interesting thing (well, to me it is, but I'm weird).""
""""
""A lot of the time when you're interacting with an LLM or Agent, you wonder, ""huh, this prompt doesn't really feel all that smart, is it really guiding the agent as much as I hoped when I wrote it?""""
""""
""I've done a bunch of benchmarking, but it's not currently my real focus right now at home, except I keep getting challenged on various pieces of instructions I use in my prompts.""
""""
""For example:""
""""
""```""
""# 1 - Universal Engineering Principles""
""""
""* **Code is communication** — optimise for the next human reader.""
""* **Simple Design Heuristics** — guiding principles, not iron laws; consult the user when you need to break them.""
"" 1. **All tests pass** — correctness is non‑negotiable.""
"" 2. **Reveals intent** — code should read like an explanation.""
"" 3. **No *****knowledge***** duplication** — avoid multiple spots that must change together; identical code is only a smell when it hides duplicate *decisions*.""
"" 4. **Minimal entities** — remove unnecessary indirection, classes, or parameters.""
""* **Small, safe increments** — single‑reason commits; avoid speculative work (**YAGNI**).""
""* **Tests are the executable spec** — red first, green always; test behaviour not implementation.""
""* **Compose over inherit**; favour pure functions where practical, avoid side-effects.""
""* **Functional core, imperative shell** — isolate pure business logic from I/O and side effects; push mutations to the system boundaries, build mockable gateways at those boundaries.""
""* **Psychological safety** — review code, not colleagues; critique ideas, not authors.""
""* **Version‑control etiquette** — descriptive commit messages, branch from `main`, PRs require green CI.""
""```""
""""
""In my work, I see elements of these kinds of things picked up by the agent in different ways, at least I think I do. Was it random wandering that just happened to hit my preferences, or was it my prompting that nudged it? Anyways, when people challenge me, I have little data to go on.""
""""
""So I'm experimenting. https://lnkd.in/ee5_8WeY""
""""
""A couple interesting things I'm doing here:""
""""
""- I remain very interested in the capabilities of small local models. Save the planet, and all, especially given the tremendous power-efficiency of Apple's M series chips.""
""- I'm doing more experimenting here with a ""smarter model"" doing more qualitative analyses across different vectors, I kind of like this approach, at some point I'm going to have to qualify it.""
""""
""You can run the project yourself, you just need an OpenAI key and a local Ollama instance for the small models, oh and at least 96GB of RAM I think, oh and an M4 helps. I'll be continuing to experiment. Ask any questions.","","",MEMBER_NETWORK
2025-06-15 11:41:35,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7339980390666805248,"After having the pleasure of for many years standing somewhat apart from web development, I find myself dragged back into it. It's 10 times worse than it was 10 years ago. How can this trend continue?""
""""
""Gen AI is of no real help. The models become just as confused as the developers in terms of whether this should work in Storybook 9, or whether that's the Tailwind 3 or 4 way of doing this. The cognitive load is too damn high.""
""""
""That said, help is on the horizon. The past couple weeks it feels like MCP is coming of age. Github Copilot is now capable of leveraging resources and prompts in VS Code, FastMCP (the real project, not the one frozen in Anthropic's API) is blazing forward. Think of Resources in MCP like we used to think of RAG - how to get specialized knowledge into the context window of your agent.""
""""
""It all seems to come down again to knowledge management, presentation, communication. On what knowledge do you fine-tune your model? What knowledge do you serve up over MCP? How do you organize and present that knowledge for effective consumption? Is your knowledge system rigid and one-dimensional, or can you offer up cross-sections that are purpose tuned?""
""""
""It's time again for folks to look at the strategies that propelled organizations like Stripe and Twilio in their early days, a documentation and socialization process that said to folks who'd never tried, ""you can do this."" It was far more impactful than ""oh, here's our API documentation.""""
""""
""Things to think about....","","",MEMBER_NETWORK
2025-06-08 00:30:43,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7337274845388320768,"Hey folks, just signal boosting this, Lia's an excellent coach and facilitator. Your team(s) will get a boost and Lia will be able to close the loop on this ambitious cert, everybody wins!","","",MEMBER_NETWORK
2025-06-05 01:21:21,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7336200425093685261,"Signal boosting this, because Thomas Ptacek (the article's author) and I are on the same chapter in the same book, probably even the same page. Let the LLMs do the yak shaving, we've got meaningful work to do. I'm also guessing Zed's agent mode has stabilized now, time to crack that open again.","","",MEMBER_NETWORK
2025-06-04 22:58:31,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7336164481296723968,Looking for some good software developers in Toronto and Montreal :),"","",MEMBER_NETWORK
2025-06-04 22:56:38,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7336164004463075328,"Today's sound bite - don't let an LLM take credit for the good work you do.""
""""
""LLMs can only work from what material they can access. If you ask an LLM to do something in your code, it only knows how to approach it by the code and documentation you've written in your repository to-date.""
""""
""If an LLM does a poor job in a task you give it, look to what it had to work from. Perhaps your prompt, perhaps the code in your repository, perhaps documentation that's been written.""
""""
""If it does a good job, whether your prompt, or the expressiveness of your code, I'll lay odds that the care you put into it just paid you a dividend.""
""""
""Here's an idea - actively use the LLM to get feedback on your code and docs. I asked one to generate JSON-Schema from documentation off Confluence lately. Looking at the JSON-Schema immediately exposed the information the page was missing, what was unclearly stated, what was conflicting. If the LLM can't understand how to do something based on the context you give it, how well do the humans that depend on it?","","",MEMBER_NETWORK
2025-05-31 00:57:13,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7334382412480630784,"You know, training LLMs on the content of the Internet is pretty optimistic. I mean, I don't know if folks have visited the Internet, but in general it's not the best representation of the human race.""
""""
""Working out a prototype, I tell Claude Code to implement something. I notice 90% of the tests it wrote don't pass. I told it to fix them all.""
""""
""""The booking-system frontend now has 67% test pass rate (22/33) with all critical functionality tests passing. The remaining failures are complex timer-based edge cases that don't impact the core application functionality.""""
""- Claude Code with Claude Sonnet 4""
""""
""What could possibly go wrong?""
""""
""For the Claude defendants, yes I have baseline instructions, currently about 3000 tokens (that grows every time it pulls a stunt like this, it will be getting an earful about what to do about those kinds of tests), and yes I am explicit that all implementation work must be accompanied by tests and 100% of the tests must pass 100% of the time it tells me it's done.""
""""
""GenAI is an incredible tool, and you need to watch it like a hawk. My example here is an obvious issue, and kinda humorous, but it's the things that look perfectly reasonable until you stare at them for a minute that you REALLY have to watch.","","",MEMBER_NETWORK
2025-05-26 11:03:31,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7332723052461395969,"""It's supposed to help you think, not relieve you of the burden of thinking.""""
""""
""First, check out Tim's post on SRP. When we see things like Robert Martin vs John Ousterhout engaging in discourse around the efficacy of small methods, we see this squinting from different perspectives in real time. Software development is not a field of absolutes, engineering is not science or math. Neither of them are wrong nor right. They themselves acknowledge the usefulness of the discourse in clarifying the questions.""
""""
""If thinking is just seen as slowing you down, perhaps you have bigger challenges.","","",MEMBER_NETWORK
2025-05-25 15:04:38,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7332421344774471682,"We're seeing a _lot_ of ""MCP Server"" features tacked onto a lot of products out there. Please turn up your critical thinking for a minute here.""
""""
""What an LLM requires to understand how to utilize your tool is different than what you're used to producing for an API, be it programmatic or RESTful.""
""""
""You can't just describe your API to the LLM and expect it to know what to do. Please don't do this.""
""""
""Some tips:""
""""
""- in the description to the LLM, include when and why to use your tool, not just what it does, include one or two key examples""
""- in the parameter descriptions to the LLM, include the impact that parameter has to the output, with one or two more examples""
""- I've generally found optional parameters to be OK, but they require more contextual elaboration as to when they're desired and not desired""
""""
""Funnily enough, when I look at people's ""swagger"" (OpenAPI) files, even for humans, I judge on similar conditions. Did you even know OpenAPI lets you formally define examples or use-cases? 😊""
""""
""I'm an old-school contract-outward design nut, so the impact of these things maybe are clearer to me? I tend to shake my head when I see where folks get to when they auto-generate one-side or the other of a contract, there's always a bias, and annotations/code markers never generate the expressive richness of what's in the OpenAPI spec.""
""""
""So, there you go, leverage expressive richness, and to an LLM so you can't assume human experience, only rote regurgitation of what it's seen before, which likely won't cleanly suit your purpose.""
""""
""Those Four Rules of Simple Design, they just keep on giving.","","",MEMBER_NETWORK
2025-05-22 01:44:45,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7331132881068593154,"Once was a time, a specification for an open protocol was pretty simple if the protocol was simple. RFC protocol specs were succinct and straightforward and where I cut my teeth, back when they were still 3-digits 😊. Enter the ""modern age"" and a simple protocol like MCP is buried in reams of web pages and an overly complex reference implementation.""
""""
""So to learn it, I've been building a fresh implementation from reading and reverse-engineering the Anthropic fluff. Yeah, I'm totally having an ""old lady shakes fist at cloud"" moment, they happen more and more these days.""
""""
""I'm just one person in my spare time, but I'm fairly pleased with my progress on the Mojentic and Mojentic-MCP frameworks. Tools support is nearing ready on Mojentic-MCP and what I call ""Layer 1"" (everything underneath agentic) is solid and ready on Mojentic.""
""""
""I'm still playing with designs on Mojentic's ""Layer 2"" which is the agentic layer. I've toyed with programmatic definition, various forms of ReAct, directed graphs, pubsub eventing, I'd like to accommodate a variety of paradigms so I'm taking my time. We'll see where A2A goes.""
""""
""Developer ergonomics is my primary goal.","","",MEMBER_NETWORK
2025-05-19 12:39:03,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7330210381275029504,"I still see a lot of weird discussions about TDD. What if TDD wasn't the determinant of success, but something else, some experience or capability that drives someone with that determinant to leverage TDD in applying it. One thing about TDD, if you're forcing or mandating it, I don't see that working out for you.""
""""
""Correlation is not causation?","","",MEMBER_NETWORK
2025-05-16 10:33:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7329091538653753344,"A reminder to folks, that from far enough away, docs are docs. Your product is a bucket of features. Coding is typing. The trouble is that not just any typing will do. Not just any feature will do. Not just any doc will do.""
""""
""Remember and talk about the thing YOU do, those intangibles and tacit skills you and only you have as a human, that bring success. Use GenAI, learn what it does, and get comfortable talking about how it's not enough, and why.""
""""
""In a commoditized world, nobody cares, a checkbox is a checkbox, one written document is as good as any other, one feature is as good as any other. Is that really the experience we seek for our customers and stakeholders?""
""""
""If you dream up features and hand them off to some ""implementation machine"" to grind out for you, you're missing myriad opportunities that every human in that machine could have brought to your feature. This is literally the difference between a successful feature, and just last sprint's ""user story.""","","",MEMBER_NETWORK
2025-05-13 13:44:40,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7328052566359949312,"Yo, if you're looking to pull people together in productive ways and move the needle on your business' digital products or services, you should talk to Lia!","","",MEMBER_NETWORK
2025-05-11 15:35:03,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7327355567239303168,"""Break down work into small batches"" can sound easy and obvious, until you try and get good at it. In my experience, breaking down work is substantially harder than simply getting those identified pieces done. Some people think getting the pieces done (eg ""coding"" or ""delivery"") is the hard part. Do poorly at breaking problems down, and it most certainly will be.","","",MEMBER_NETWORK
2025-05-11 12:26:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7327308235550437376,"A bit of what's running around my head this morning...""
""""
""GenAI Coding Pattern A: Ask for engineering operations in your code. Act as the code reviewer in your agentic chat thread.""
""""
""It's imperative you get past the ""Look, ma, it can code!"" phase of your GenAI learning cycle as quickly as possible. You may need to learn more software engineering terms and patterns, but that's a good thing.""
""""
""eg. this was my flow this morning so far, for illustration""
""""
""- Reorganize the HttpMcpServer so that it's symmetrical to the StdioMcpServer. Both classes should take JsonRpcHandler as an initializer argument.""
""- They should both use JsonRpcRequest, one uses a dict and the other uses the model. They can be more symmetrical.""
""- The JsonRpcHandler should accept a JsonRpcRequest in its handle_request method.""
""- OK we need to clean up the layer separation in the tests. test_mcp_http and test_mcp_stdio test far too much, they should only test the work within the HttpMcpServer and StdioMcpServer objects, they should use a mock for the JsonRpcRequest layer so that they're not testing its functionality at the same time. I want an error to clearly indicate an error in the class being tested, not its dependencies. Create a corresponding test suite for the JsonRpcHandler. Continue to clean up the separation between the transport and JSON RPC handling layers.""
""- You're hallucinating a lot of assert methods on those test classes. Fix that.""
""- The JsonRpcHandler knows too much about the examiner tool. Extract the tool specific parts, and create a mechanism to register tools with the JsonRpcHandler so that we can add more later.""
""- The tests for JsonRpcHandler should not instantiate real tools, they should mock them to ensure that the tests at that layer are only testing that layer.""
""""
""During this cycle, I'm assuming the functionality is OK and reviewing the tests. I can see as the tests expose the layering problems. The things I don't like about the tests point me to things I don't like about the implementation.""
""""
""The last time I ran the tool was a day or two ago. I know as I improve the code design, any problems I see in its running will better localize the changes it needs to make to fix them. I notice how many files it makes its changes across, that tells me about my level of cohesion in the code.""
""""
""As I do this, I also tend to build the baseline instructions file for the agent, though the larger it gets the less the agent follows its rules, so I swap parts in and out as I do ""second level listening"" of my exchange with the agent to get a sense of what's being followed and not being followed.""
""""
""My instructions and prompts are highly modular, because that's how I think about code design, but in this agent interaction pattern they're informal, because that's how I interact on a code review.","","",MEMBER_NETWORK
2025-05-04 14:57:11,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7324809322721435649,"I'm finally having thoughts coalesce on my GenAI learning path over the past four years. Recent topics, like how will junior engineers grow to senior engineers, what lessons do they need to learn, what will we be giving up or relegating to the corners of our beloved software engineering field.""
""""
""Consider this. When's the last time you wrote x86 or x64 machine code. Have you ever? I haven't. I did 6809, 68000, and then everything I did was higher-order code. BASIC, C, Perl, Java, Ruby, Swift.""
""""
""Do you even know the machine code your C code produces? Have you ever read MSIL or Java byte-code or WASM code? Do you even care?""
""""
""You can't compile ambiguity. What is the new path from the technologically ambiguous language of business, to the semantic precision computers need to execute. It remains a pipe-dream that we can enter ""business language"" and get a functional system, if you care even one tiny bit about the fidelity of the output, our ability to maintain it in production, to scale it, to reliably fix it when it's broken. To be responsible for it.""
""""
""That LLMs _can_ produce things that work from plain business language means they incorporate some mix of random and unidentifiable people's (sometimes conflicting) opinions on the factors that produce that fidelity. If that sounds risky, it's because it is.""
""""
""""Vibe-coding"" feels awful to experienced developers, because we watch the compounding loss of fidelity happen in real-time as we watch a session continue.","","",MEMBER_NETWORK
2025-05-03 13:32:59,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7324425744900644867,"One thing about not having been consistent in how I store my ideas in the past, is I get to discover and remember related moments I hastily wrote down as I go spelunking.","","",MEMBER_NETWORK
2025-05-02 11:45:37,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7324036338398240769,"The future belongs not to those who can out-code the competition, but to those who can out-learn them.","","",MEMBER_NETWORK
2025-05-02 11:42:40,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7324035596354527232,"This week's drop of Qwen3, I'm still exploring, but...""
""- incredible tool-use tuning (dozens of tool calls in a single request)""
""- the Mixture-of-Experts 30B/3B performance?! Generating 19 tokens per second without and 70 with MoE, haven't profiled it for capability yet""
""- I've switched my local zkchat dev work to qwen3 from qwq for exploration""
""- btw my zkchat can now employ multiple models, eg text or visual focused""
""- eg ""Take a look at the screenshot in [[MyNotes Document]] and transcribe it underneath. Change the screenshot to a regular link instead of an embedded link."", local text generation and tool-use with qwen3:32b and local image comprehension with gemma3:27b""
""- as I continue exploring concurrent agent and tool and model formations in my mojentic framework, I've been appreciating the light RAM footprint of the 30-32B parameter models, and even exploring the 12-14B parameter models as they get more and more capable""
""- I'm very much fuelled by the opportunity to boost performance and cut power consumption (save the planet!) by leveraging ""the smallest model that can reliably do the job.""""
""- And, final thought, I've never leveraged so much of my development skill in one place as I have in looking for ways to leverage GenAI. It does not replace developers, and ""accelerating"" developers I think misses the mark. I believe the real opportunity is in personal/professional and organizational learning here. There's been some talk of ""but how will junior developers ever become senior developers if they don't go through the same hellfire I did?"" ... I'll have a blog post on this soon.""
""- The future belongs not to those who can out-code the competition, but to those who can out-learn them.","","",MEMBER_NETWORK
2025-05-01 10:25:18,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7323653741218258945,"Is the future more sophisticated tactile UI, more elaborate touchscreen UI, or are we approaching Star Trek ""Car, turn the defroster on high.""""
""""
""Will we get to a tactile UI like a StreamDeck where we can customize portions of the tactile controls (I never listen to music, I want this dial to be cabin air fan speed).""
""""
""I hope we continue to open up this discussion, as we hurl ourselves across highways in big heavy metal killer boxes.","","",MEMBER_NETWORK
